Date,Close/Last,Volume,Open,High,Low,,,,,,,,,
11/21/22,$180.61 ,2465606,$178.15 ,$180.74 ,$177.90 ,,,,,,,,,
11/18/22,$178.97 ,3002978,$178.51 ,$179.23 ,$176.76 ,,,,,,,,,
11/17/22,$176.06 ,2517525,$175.00 ,$176.09 ,$171.61 ,,,,,,,,,
11/16/22,$177.06 ,2713488,$180.36 ,$180.45 ,$175.90 ,,,,,,,,,
11/15/22,$181.47 ,3105021,$178.47 ,$181.56 ,$178.06 ,,,,,,,,,
11/14/22,$177.79 ,3082494,$178.11 ,$181.49 ,$177.72 ,,,,,,,,,
11/11/22,$178.19 ,3851510,$172.71 ,$178.99 ,$172.51 ,,,,,,,,,
11/10/22,$172.32 ,3338898,$167.50 ,$172.35 ,$167.50 ,,,,,,,,,
11/9/22,$164.01 ,2687183,$168.19 ,$169.09 ,$163.88 ,,,,,,,,,
11/8/22,$168.79 ,2715740,$169.80 ,$171.32 ,$167.65 ,,,,,,,,,
11/7/22,$169.13 ,2624493,$165.89 ,$169.58 ,$165.38 ,,,,,,,,,
11/4/22,$165.69 ,2401055,$166.01 ,$166.46 ,$162.61 ,,,,,,,,,
11/3/22,$164.01 ,2671998,$162.33 ,$165.92 ,$160.07 ,,,,,,,,,
11/2/22,$164.58 ,2824737,$166.15 ,$170.61 ,$164.55 ,,,,,,,,,
11/1/22,$167.40 ,2454559,$168.96 ,$169.68 ,$164.80 ,,,,,,,,,
10/31/22,$167.77 ,2909001,$166.13 ,$169.79 ,$165.42 ,,,,,,,,,
10/28/22,$167.17 ,4771564,$165.36 ,$167.52 ,$162.49 ,,,,,,,,,
10/27/22,$166.49 ,3325307,$169.93 ,$170.65 ,$166.09 ,,,,,,,,,
10/26/22,$168.99 ,4820565,$167.50 ,$170.51 ,$165.51 ,,,,,,,,,
10/25/22,$167.00 ,7698827,$172.28 ,$174.80 ,$166.52 ,,,,,,,,,
10/24/22,$167.55 ,4471270,$167.05 ,$170.23 ,$166.57 ,,,,,,,,,
10/21/22,$165.55 ,3161038,$161.63 ,$166.04 ,$161.03 ,,,,,,,,,
10/20/22,$160.98 ,2832622,$164.66 ,$165.22 ,$160.32 ,,,,,,,,,
10/19/22,$165.79 ,2129959,$166.78 ,$167.23 ,$164.66 ,,,,,,,,,
10/18/22,$166.99 ,2282616,$167.48 ,$168.75 ,$164.62 ,,,,,,,,,
10/17/22,$164.72 ,2274715,$164.23 ,$166.12 ,$163.73 ,,,,,,,,,
10/14/22,$161.68 ,1937624,$164.57 ,$165.56 ,$161.48 ,,,,,,,,,
10/13/22,$163.66 ,2574108,$156.11 ,$164.82 ,$154.87 ,,,,,,,,,
10/12/22,$159.48 ,2229201,$159.90 ,$161.73 ,$158.99 ,,,,,,,,,
10/11/22,$159.41 ,2164816,$159.38 ,$161.23 ,$158.46 ,,,,,,,,,
10/10/22,$159.74 ,3141672,$161.04 ,$161.80 ,$158.40 ,,,,,,,,,
10/7/22,$159.14 ,3490990,$163.96 ,$164.01 ,$158.34 ,,,,,,,,,
10/6/22,$165.60 ,2375039,$167.37 ,$168.43 ,$164.72 ,,,,,,,,,
10/5/22,$167.93 ,2811406,$167.05 ,$169.88 ,$166.69 ,,,,,,,,,
10/4/22,$168.89 ,3414668,$165.60 ,$169.14 ,$164.97 ,,,,,,,,,
10/3/22,$163.09 ,3494731,$160.63 ,$164.56 ,$159.42 ,,,,,,,,,
9/30/22,$161.54 ,2823331,$164.96 ,$165.32 ,$161.52 ,,,,,,,,,
9/29/22,$165.32 ,2494862,$166.32 ,$166.71 ,$163.75 ,,,,,,,,,
9/28/22,$167.12 ,2958112,$165.28 ,$168.18 ,$164.40 ,,,,,,,,,
9/27/22,$164.77 ,3371306,$163.54 ,$166.09 ,$162.50 ,,,,,,,,,
9/26/22,$161.75 ,4163627,$163.34 ,$163.95 ,$160.11 ,,,,,,,,,
9/23/22,$164.33 ,4252837,$164.88 ,$165.66 ,$161.90 ,,,,,,,,,
9/22/22,$167.86 ,5238523,$171.83 ,$171.85 ,$167.72 ,,,,,,,,,
9/21/22,$173.83 ,3162889,$177.08 ,$179.58 ,$173.77 ,,,,,,,,,
9/20/22,$175.68 ,2827524,$178.36 ,$178.72 ,$174.65 ,,,,,,,,,
9/19/22,$180.03 ,3018033,$176.31 ,$180.40 ,$175.65 ,,,,,,,,,
9/16/22,$176.71 ,12561980,$177.67 ,$178.74 ,$173.20 ,,,,,,,,,
9/15/22,$185.00 ,4041764,$190.73 ,$191.17 ,$184.58 ,,,,,,,,,
9/14/22,$190.96 ,2608309,$192.84 ,$193.36 ,$189.60 ,,,,,,,,,
9/13/22,$192.71 ,2382701,$196.16 ,$197.68 ,$192.14 ,,,,,,,,,
9/12/22,$200.17 ,2382580,$199.55 ,$200.96 ,$199.50 ,,,,,,,,,
9/9/22,$198.69 ,1748040,$197.57 ,$199.41 ,$197.14 ,,,,,,,,,
9/8/22,$196.13 ,2166291,$195.24 ,$196.55 ,$193.58 ,,,,,,,,,
9/7/22,$196.29 ,2902333,$194.90 ,$197.10 ,$192.92 ,,,,,,,,,
9/6/22,$195.96 ,3760607,$194.79 ,$196.20 ,$191.31 ,,,,,,,,,
9/2/22,$196.05 ,2665129,$199.42 ,$199.97 ,$194.34 ,,,,,,,,,
9/1/22,$196.61 ,2343430,$194.38 ,$197.09 ,$193.11 ,,,,,,,,,
8/31/22,$194.51 ,2627678,$195.22 ,$196.18 ,$194.02 ,,,,,,,,,
8/30/22,$195.05 ,2238008,$197.67 ,$198.41 ,$194.62 ,,,,,,,,,
8/29/22,$197.27 ,1928036,$198.28 ,$199.53 ,$197.19 ,,,,,,,,,
8/26/22,$198.93 ,2204060,$204.88 ,$205.70 ,$198.87 ,,,,,,,,,
8/25/22,$205.00 ,1984492,$203.68 ,$205.04 ,$202.51 ,,,,,,,,,
8/24/22,$203.04 ,2024016,$203.90 ,$205.09 ,$202.87 ,,,,,,,,,
8/23/22,$205.27 ,2088008,$206.59 ,$207.65 ,$204.44 ,,,,,,,,,
8/22/22,$206.40 ,3593555,$205.50 ,$207.64 ,$205.17 ,,,,,,,,,
8/19/22,$208.43 ,2704307,$208.91 ,$209.39 ,$206.74 ,,,,,,,,,
8/18/22,$208.05 ,1913947,$204.39 ,$208.22 ,$204.01 ,,,,,,,,,
8/17/22,$204.98 ,1767314,$202.49 ,$206.12 ,$202.35 ,,,,,,,,,
8/16/22,$206.35 ,2296069,$204.26 ,$207.70 ,$203.78 ,,,,,,,,,
8/15/22,$205.88 ,1618268,$203.84 ,$206.11 ,$203.29 ,,,,,,,,,
8/12/22,$204.89 ,1883408,$202.54 ,$204.99 ,$201.63 ,,,,,,,,,
8/11/22,$204.43 ,2730638,$203.36 ,$205.90 ,$201.75 ,,,,,,,,,
8/10/22,$202.37 ,2791362,$199.77 ,$202.67 ,$199.01 ,,,,,,,,,
8/9/22,$196.65 ,2022532,$196.47 ,$197.53 ,$195.22 ,,,,,,,,,
8/8/22,$196.09 ,2102710,$197.86 ,$199.04 ,$195.61 ,,,,,,,,,
8/5/22,$196.76 ,1786026,$193.45 ,$196.91 ,$193.45 ,,,,,,,,,
8/4/22,$194.52 ,1627484,$192.70 ,$194.64 ,$191.60 ,,,,,,,,,
8/3/22,$193.42 ,1916720,$194.69 ,$195.34 ,$192.76 ,,,,,,,,,
8/2/22,$193.53 ,2075149,$194.52 ,$194.97 ,$191.94 ,,,,,,,,,
8/1/22,$195.34 ,2086269,$193.08 ,$195.82 ,$192.92 ,,,,,,,,,
7/29/22,$194.89 ,4093070,$188.55 ,$195.73 ,$187.98 ,,,,,,,,,
7/28/22,$188.24 ,2452472,$184.66 ,$189.07 ,$183.80 ,,,,,,,,,
7/27/22,$183.90 ,2739442,$182.89 ,$185.03 ,$180.06 ,,,,,,,,,
7/26/22,$181.53 ,4960953,$179.25 ,$183.84 ,$178.66 ,,,,,,,,,
7/25/22,$187.91 ,2816066,$188.96 ,$189.93 ,$186.96 ,,,,,,,,,
7/22/22,$187.98 ,2255419,$188.64 ,$189.29 ,$185.66 ,,,,,,,,,
7/21/22,$187.01 ,2320204,$186.95 ,$188.14 ,$185.83 ,,,,,,,,,
7/20/22,$186.85 ,1754944,$185.85 ,$187.50 ,$184.27 ,,,,,,,,,
7/19/22,$185.81 ,2710804,$181.25 ,$185.95 ,$181.24 ,,,,,,,,,
7/18/22,$180.08 ,2289244,$182.33 ,$183.90 ,$179.73 ,,,,,,,,,
7/15/22,$182.59 ,5014128,$180.57 ,$182.81 ,$180.57 ,,,,,,,,,
7/14/22,$178.28 ,2487076,$176.93 ,$178.48 ,$175.13 ,,,,,,,,,
7/13/22,$177.92 ,2414545,$178.43 ,$181.00 ,$176.23 ,,,,,,,,,
7/12/22,$179.37 ,4207551,$181.53 ,$182.49 ,$178.06 ,,,,,,,,,
7/11/22,$184.64 ,2275957,$183.72 ,$186.82 ,$183.72 ,,,,,,,,,
7/8/22,$185.40 ,1938350,$185.71 ,$186.30 ,$183.09 ,,,,,,,,,
7/7/22,$186.19 ,2961923,$185.93 ,$187.01 ,$183.03 ,,,,,,,,,
7/6/22,$185.17 ,2005019,$184.78 ,$185.96 ,$182.71 ,,,,,,,,,
7/5/22,$184.63 ,2471842,$182.29 ,$184.97 ,$181.73 ,,,,,,,,,
7/1/22,$184.99 ,2962475,$181.78 ,$186.11 ,$181.51 ,,,,,,,,,
6/30/22,$182.54 ,3728260,$178.91 ,$183.89 ,$177.57 ,,,,,,,,,
6/29/22,$181.13 ,2100952,$180.33 ,$181.62 ,$177.67 ,,,,,,,,,
6/28/22,$179.92 ,2380948,$182.76 ,$185.28 ,$179.51 ,,,,,,,,,
6/27/22,$181.81 ,1902453,$184.85 ,$184.96 ,$181.05 ,,,,,,,,,
6/24/22,$183.30 ,4826547,$180.77 ,$184.62 ,$180.77 ,,,,,,,,,
6/23/22,$178.63 ,2923593,$177.37 ,$179.01 ,$175.24 ,,,,,,,,,
6/22/22,$176.15 ,2671052,$172.87 ,$176.81 ,$172.37 ,,,,,,,,,
6/21/22,$174.50 ,2845836,$172.64 ,$175.00 ,$172.42 ,,,,,,,,,
6/17/22,$171.07 ,7578296,$171.46 ,$173.71 ,$169.46 ,,,,,,,,,
6/16/22,$172.19 ,3355694,$171.14 ,$173.29 ,$170.74 ,,,,,,,,,
6/15/22,$175.88 ,3465108,$175.10 ,$180.08 ,$173.44 ,,,,,,,,,
6/14/22,$174.16 ,3925494,$174.05 ,$177.97 ,$172.04 ,,,,,,,,,
6/13/22,$172.72 ,4302864,$170.83 ,$174.88 ,$169.50 ,,,,,,,,,
6/10/22,$173.05 ,3220732,$173.30 ,$175.00 ,$171.84 ,,,,,,,,,
6/9/22,$176.55 ,2891660,$179.00 ,$181.40 ,$176.49 ,,,,,,,,,
6/8/22,$179.44 ,3592190,$182.54 ,$183.25 ,$177.99 ,,,,,,,,,
6/7/22,$185.51 ,2983997,$184.85 ,$186.01 ,$182.21 ,,,,,,,,,
6/6/22,$187.11 ,2649274,$186.88 ,$188.88 ,$186.54 ,,,,,,,,,
6/3/22,$185.49 ,3802210,$182.37 ,$185.54 ,$182.07 ,,,,,,,,,
6/2/22,$184.07 ,2317916,$182.19 ,$184.09 ,$180.21 ,,,,,,,,,
6/1/22,$180.23 ,3253830,$182.24 ,$183.99 ,$179.35 ,,,,,,,,,
5/31/22,$182.25 ,8734394,$180.17 ,$184.61 ,$178.69 ,,,,,,,,,
5/27/22,$182.53 ,2959828,$178.65 ,$182.55 ,$178.58 ,,,,,,,,,
5/26/22,$178.38 ,2628395,$175.49 ,$180.03 ,$175.49 ,,,,,,,,,
5/25/22,$173.86 ,3370090,$171.87 ,$175.06 ,$171.11 ,,,,,,,,,
5/24/22,$174.11 ,2865264,$172.79 ,$174.73 ,$170.37 ,,,,,,,,,
5/23/22,$174.39 ,2837704,$172.69 ,$174.66 ,$171.45 ,,,,,,,,,
5/20/22,$171.04 ,3483296,$169.19 ,$171.21 ,$166.56 ,,,,,,,,,
5/19/22,$167.39 ,4382931,$170.16 ,$171.21 ,$165.34 ,,,,,,,,,
5/18/22,$172.23 ,4275294,$179.48 ,$180.14 ,$171.52 ,,,,,,,,,
5/17/22,$183.14 ,2640947,$183.00 ,$183.77 ,$180.35 ,,,,,,,,,
5/16/22,$179.77 ,3003687,$177.82 ,$181.96 ,$176.84 ,,,,,,,,,
5/13/22,$178.04 ,3598100,$176.86 ,$179.07 ,$175.75 ,,,,,,,,,
5/12/22,$178.65 ,5352393,$176.14 ,$178.76 ,$173.19 ,,,,,,,,,
5/11/22,$177.46 ,4934061,$181.28 ,$182.70 ,$176.91 ,,,,,,,,,
5/10/22,$182.01 ,3510227,$183.20 ,$184.50 ,$179.69 ,,,,,,,,,
5/9/22,$181.43 ,3925443,$177.71 ,$183.61 ,$176.84 ,,,,,,,,,
5/6/22,$179.92 ,2826706,$179.14 ,$181.05 ,$175.66 ,,,,,,,,,
5/5/22,$179.79 ,3249696,$181.65 ,$183.34 ,$177.82 ,,,,,,,,,
5/4/22,$183.80 ,3920541,$178.06 ,$184.21 ,$177.01 ,,,,,,,,,
5/3/22,$178.12 ,3266264,$179.24 ,$179.96 ,$176.55 ,,,,,,,,,
5/2/22,$178.58 ,5026618,$180.28 ,$180.99 ,$175.22 ,,,,,,,,,
4/29/22,$179.98 ,4853527,$186.15 ,$188.54 ,$179.56 ,,,,,,,,,
4/28/22,$190.16 ,3176855,$188.24 ,$190.84 ,$186.12 ,,,,,,,,,
4/27/22,$186.40 ,3978579,$182.57 ,$187.34 ,$181.94 ,,,,,,,,,
4/26/22,$183.05 ,7811844,$186.69 ,$187.42 ,$180.83 ,,,,,,,,,
4/25/22,$189.64 ,5354904,$186.63 ,$190.34 ,$183.18 ,,,,,,,,,
4/22/22,$187.15 ,3964154,$188.26 ,$190.94 ,$186.94 ,,,,,,,,,
4/21/22,$188.80 ,2618321,$191.53 ,$191.53 ,$187.81 ,,,,,,,,,
4/20/22,$190.43 ,2526031,$191.98 ,$192.73 ,$190.25 ,,,,,,,,,
4/19/22,$190.69 ,2448983,$188.25 ,$191.50 ,$187.66 ,,,,,,,,,
4/18/22,$187.16 ,2552639,$187.70 ,$188.80 ,$185.67 ,,,,,,,,,
4/14/22,$188.02 ,2624250,$191.12 ,$191.29 ,$187.84 ,,,,,,,,,
4/13/22,$188.87 ,2295987,$187.46 ,$190.04 ,$186.67 ,,,,,,,,,
4/12/22,$187.89 ,3428787,$190.98 ,$192.13 ,$186.80 ,,,,,,,,,
4/11/22,$190.84 ,2787459,$189.75 ,$194.20 ,$188.64 ,,,,,,,,,
4/8/22,$190.97 ,5465800,$188.73 ,$191.85 ,$186.05 ,,,,,,,,,
4/7/22,$192.70 ,3627929,$194.44 ,$194.44 ,$189.52 ,,,,,,,,,
4/6/22,$194.39 ,3911689,$195.58 ,$196.92 ,$193.25 ,,,,,,,,,
4/5/22,$197.21 ,6270658,$200.25 ,$202.20 ,$196.01 ,,,,,,,,,
4/4/22,$205.21 ,3207697,$204.79 ,$206.27 ,$202.59 ,,,,,,,,,
4/1/22,$206.64 ,3993556,$214.90 ,$215.21 ,$203.72 ,,,,,,,,,
3/31/22,$214.46 ,2858818,$219.15 ,$220.83 ,$214.46 ,,,,,,,,,
3/30/22,$220.20 ,2200236,$222.00 ,$222.30 ,$218.57 ,,,,,,,,,
3/29/22,$222.45 ,3034892,$221.96 ,$223.97 ,$220.49 ,,,,,,,,,
3/28/22,$219.55 ,2353428,$216.36 ,$219.84 ,$216.07 ,,,,,,,,,
3/25/22,$215.35 ,1754601,$214.50 ,$215.54 ,$212.07 ,,,,,,,,,
3/24/22,$214.66 ,1882568,$214.75 ,$215.46 ,$213.32 ,,,,,,,,,
3/23/22,$214.58 ,1939517,$217.48 ,$217.72 ,$214.22 ,,,,,,,,,
3/22/22,$218.42 ,2182136,$219.58 ,$220.40 ,$217.28 ,,,,,,,,,
3/21/22,$218.56 ,2244783,$218.19 ,$221.80 ,$216.95 ,,,,,,,,,
3/18/22,$219.78 ,6278328,$220.98 ,$221.20 ,$216.84 ,,,,,,,,,
3/17/22,$222.32 ,3520427,$216.00 ,$222.57 ,$214.76 ,,,,,,,,,
3/16/22,$217.90 ,3021978,$212.60 ,$218.01 ,$212.51 ,,,,,,,,,
3/15/22,$210.53 ,2865382,$207.49 ,$211.23 ,$206.55 ,,,,,,,,,
3/14/22,$204.30 ,2237446,$205.59 ,$208.91 ,$203.25 ,,,,,,,,,
3/11/22,$203.90 ,2006586,$207.92 ,$209.17 ,$203.71 ,,,,,,,,,
3/10/22,$207.18 ,2284340,$204.50 ,$207.37 ,$203.86 ,,,,,,,,,
3/9/22,$206.78 ,3097716,$209.00 ,$209.28 ,$206.31 ,,,,,,,,,
3/8/22,$203.41 ,4000980,$202.09 ,$208.46 ,$198.53 ,,,,,,,,,
3/7/22,$201.18 ,4043092,$207.45 ,$208.99 ,$200.14 ,,,,,,,,,
3/4/22,$210.39 ,2443440,$211.08 ,$211.20 ,$207.06 ,,,,,,,,,
3/3/22,$212.43 ,3019504,$213.88 ,$216.24 ,$211.82 ,,,,,,,,,
3/2/22,$211.46 ,2854249,$205.90 ,$213.37 ,$205.74 ,,,,,,,,,
3/1/22,$205.58 ,2986129,$209.47 ,$210.61 ,$203.79 ,,,,,,,,,
2/28/22,$210.42 ,3536731,$206.17 ,$210.93 ,$204.54 ,,,,,,,,,
2/25/22,$209.95 ,2657071,$207.24 ,$211.59 ,$206.87 ,,,,,,,,,
2/24/22,$207.19 ,3346995,$200.11 ,$207.42 ,$199.05 ,,,,,,,,,
2/23/22,$204.48 ,2835997,$209.47 ,$210.96 ,$204.17 ,,,,,,,,,
2/22/22,$208.97 ,3558356,$208.73 ,$210.55 ,$206.67 ,,,,,,,,,
2/18/22,$209.36 ,2823956,$208.20 ,$210.91 ,$207.55 ,,,,,,,,,
2/17/22,$210.71 ,2815556,$214.07 ,$214.34 ,$209.72 ,,,,,,,,,
2/16/22,$215.31 ,2226803,$215.85 ,$217.99 ,$213.50 ,,,,,,,,,
2/15/22,$217.26 ,3149041,$215.97 ,$219.47 ,$215.70 ,,,,,,,,,
2/14/22,$213.99 ,3641417,$213.69 ,$214.93 ,$211.72 ,,,,,,,,,
2/11/22,$213.49 ,3821050,$220.26 ,$221.27 ,$212.11 ,,,,,,,,,
2/10/22,$220.68 ,3379487,$222.61 ,$224.10 ,$219.27 ,,,,,,,,,
2/9/22,$225.07 ,2130537,$227.87 ,$230.35 ,$224.60 ,,,,,,,,,
2/8/22,$225.20 ,2759577,$224.74 ,$226.54 ,$223.16 ,,,,,,,,,
2/7/22,$225.06 ,3295872,$225.49 ,$227.55 ,$221.54 ,,,,,,,,,
2/4/22,$224.79 ,3623058,$227.29 ,$227.82 ,$222.92 ,,,,,,,,,
2/3/22,$228.69 ,3503272,$229.84 ,$232.19 ,$227.23 ,,,,,,,,,
2/2/22,$232.11 ,5473955,$230.65 ,$232.31 ,$225.70 ,,,,,,,,,
2/1/22,$230.69 ,19125250,$225.01 ,$233.72 ,$222.01 ,,,,,,,,,
1/31/22,$202.21 ,4626704,$198.17 ,$202.49 ,$196.89 ,,,,,,,,,
1/28/22,$198.25 ,3066423,$195.80 ,$198.35 ,$192.74 ,,,,,,,,,
1/27/22,$194.83 ,3372077,$200.60 ,$201.74 ,$193.92 ,,,,,,,,,
1/26/22,$199.00 ,3074690,$203.32 ,$206.04 ,$197.22 ,,,,,,,,,
1/25/22,$201.94 ,3817211,$200.05 ,$203.54 ,$197.18 ,,,,,,,,,
1/24/22,$204.13 ,3661700,$199.01 ,$204.82 ,$196.29 ,,,,,,,,,
1/21/22,$201.95 ,2570643,$202.57 ,$204.54 ,$200.40 ,,,,,,,,,
1/20/22,$202.29 ,1706805,$205.71 ,$206.99 ,$202.11 ,,,,,,,,,
1/19/22,$203.76 ,1701757,$205.05 ,$207.25 ,$203.46 ,,,,,,,,,
1/18/22,$205.59 ,2339871,$204.52 ,$206.04 ,$201.51 ,,,,,,,,,
1/14/22,$206.54 ,1921815,$208.23 ,$209.16 ,$205.50 ,,,,,,,,,
1/13/22,$210.47 ,1828475,$211.56 ,$213.64 ,$209.93 ,,,,,,,,,
1/12/22,$211.22 ,1865718,$211.92 ,$213.46 ,$210.10 ,,,,,,,,,
1/11/22,$211.27 ,1771741,$211.50 ,$211.50 ,$208.04 ,,,,,,,,,
1/10/22,$211.73 ,2853791,$217.05 ,$217.23 ,$210.61 ,,,,,,,,,
1/7/22,$218.16 ,3013952,$217.35 ,$219.45 ,$215.18 ,,,,,,,,,
1/6/22,$216.64 ,2102310,$215.06 ,$217.13 ,$213.33 ,,,,,,,,,
1/5/22,$214.56 ,2710799,$216.80 ,$217.98 ,$214.22 ,,,,,,,,,
1/4/22,$217.29 ,2741203,$214.40 ,$218.66 ,$213.60 ,,,,,,,,,
1/3/22,$213.50 ,2319592,$214.65 ,$215.65 ,$210.87 ,,,,,,,,,
12/31/21,$214.34 ,1579937,$213.14 ,$215.42 ,$211.74 ,,,,,,,,,
12/30/21,$213.90 ,1207022,$214.72 ,$216.00 ,$213.03 ,,,,,,,,,
12/29/21,$214.60 ,1155136,$214.53 ,$216.34 ,$213.81 ,,,,,,,,,
12/28/21,$214.68 ,1375697,$214.56 ,$216.15 ,$213.73 ,,,,,,,,,
12/27/21,$215.11 ,1807262,$212.89 ,$215.61 ,$212.60 ,,,,,,,,,
12/23/21,$212.19 ,2573922,$209.21 ,$213.22 ,$209.21 ,,,,,,,,,
12/22/21,$208.44 ,1716495,$207.32 ,$208.57 ,$206.54 ,,,,,,,,,
12/21/21,$207.10 ,2316979,$204.26 ,$208.07 ,$203.71 ,,,,,,,,,
12/20/21,$202.43 ,2936400,$205.03 ,$205.99 ,$201.42 ,,,,,,,,,
12/17/21,$206.59 ,5626923,$210.80 ,$212.53 ,$206.40 ,,,,,,,,,
12/16/21,$207.97 ,2932554,$207.85 ,$211.83 ,$207.82 ,,,,,,,,,
12/15/21,$205.77 ,3703412,$206.65 ,$208.44 ,$204.52 ,,,,,,,,,
12/14/21,$203.74 ,1930642,$205.20 ,$207.15 ,$203.08 ,,,,,,,,,
12/13/21,$206.31 ,1909805,$206.95 ,$209.32 ,$205.62 ,,,,,,,,,
12/10/21,$209.11 ,1887872,$208.00 ,$209.86 ,$207.34 ,,,,,,,,,
12/9/21,$206.54 ,1931645,$204.05 ,$207.89 ,$203.76 ,,,,,,,,,
12/8/21,$204.72 ,1615468,$206.02 ,$207.49 ,$203.39 ,,,,,,,,,
12/7/21,$205.39 ,2250692,$204.33 ,$205.89 ,$203.38 ,,,,,,,,,
12/6/21,$202.06 ,3006754,$201.99 ,$204.61 ,$201.38 ,,,,,,,,,
12/3/21,$200.73 ,2606430,$201.04 ,$202.63 ,$197.76 ,,,,,,,,,
12/2/21,$199.90 ,2423441,$195.28 ,$200.63 ,$193.82 ,,,,,,,,,
12/1/21,$194.15 ,2940454,$200.88 ,$202.15 ,$194.00 ,,,,,,,,,
11/30/21,$198.37 ,6267575,$203.50 ,$203.50 ,$198.10 ,,,,,,,,,
11/29/21,$204.64 ,3435432,$204.16 ,$206.00 ,$201.50 ,,,,,,,,,
11/26/21,$205.30 ,1940952,$206.15 ,$209.53 ,$204.78 ,,,,,,,,,
11/24/21,$208.47 ,2518700,$210.60 ,$212.00 ,$208.26 ,,,,,,,,,
11/23/21,$211.81 ,2346390,$211.03 ,$213.37 ,$208.52 ,,,,,,,,,
11/22/21,$210.88 ,2223195,$208.52 ,$212.30 ,$207.65 ,,,,,,,,,
11/19/21,$208.47 ,2678289,$207.73 ,$210.67 ,$206.30 ,,,,,,,,,
11/18/21,$207.47 ,3919635,$208.26 ,$208.47 ,$205.45 ,,,,,,,,,
11/17/21,$207.85 ,2542252,$211.99 ,$212.26 ,$207.49 ,,,,,,,,,
11/16/21,$211.87 ,2302791,$211.58 ,$213.91 ,$211.51 ,,,,,,,,,
11/15/21,$211.52 ,1378552,$212.86 ,$213.40 ,$210.83 ,,,,,,,,,
11/12/21,$213.19 ,1600324,$212.67 ,$215.08 ,$212.00 ,,,,,,,,,
11/11/21,$213.29 ,2113876,$213.60 ,$216.49 ,$212.28 ,,,,,,,,,
11/10/21,$211.64 ,2415516,$209.89 ,$212.95 ,$209.45 ,,,,,,,,,
11/9/21,$209.96 ,1552903,$209.59 ,$210.13 ,$208.01 ,,,,,,,,,
11/8/21,$209.30 ,2166226,$208.76 ,$209.89 ,$207.27 ,,,,,,,,,
11/5/21,$208.22 ,2118067,$211.52 ,$211.71 ,$207.06 ,,,,,,,,,
11/4/21,$210.72 ,2452223,$213.15 ,$213.53 ,$209.81 ,,,,,,,,,
11/3/21,$212.74 ,1765869,$208.80 ,$212.86 ,$207.39 ,,,,,,,,,
11/2/21,$209.14 ,2206662,$210.90 ,$210.90 ,$208.44 ,,,,,,,,,
11/1/21,$210.90 ,1868585,$214.86 ,$214.86 ,$209.90 ,,,,,,,,,
10/29/21,$213.47 ,2362109,$212.74 ,$216.07 ,$212.25 ,,,,,,,,,
10/28/21,$213.90 ,2236536,$213.29 ,$214.04 ,$210.95 ,,,,,,,,,
10/27/21,$212.21 ,3309002,$217.12 ,$217.48 ,$210.49 ,,,,,,,,,
10/26/21,$218.07 ,6596459,$214.01 ,$220.24 ,$213.66 ,,,,,,,,,
10/25/21,$203.90 ,4829730,$203.02 ,$205.56 ,$201.84 ,,,,,,,,,
10/22/21,$203.81 ,3735866,$198.87 ,$204.16 ,$198.75 ,,,,,,,,,
10/21/21,$199.44 ,2997307,$195.61 ,$200.00 ,$195.43 ,,,,,,,,,
10/20/21,$195.27 ,1952014,$194.81 ,$195.55 ,$193.20 ,,,,,,,,,
10/19/21,$193.79 ,1974659,$193.90 ,$194.91 ,$193.05 ,,,,,,,,,
10/18/21,$193.39 ,2304994,$193.47 ,$195.61 ,$193.07 ,,,,,,,,,
10/15/21,$193.75 ,3153577,$191.96 ,$194.01 ,$190.71 ,,,,,,,,,
10/14/21,$191.42 ,4106546,$187.64 ,$191.78 ,$187.26 ,,,,,,,,,
10/13/21,$184.06 ,3780636,$182.18 ,$184.93 ,$180.67 ,,,,,,,,,
10/12/21,$181.99 ,2615839,$182.02 ,$182.75 ,$180.63 ,,,,,,,,,
10/11/21,$181.74 ,1780192,$184.30 ,$184.32 ,$181.53 ,,,,,,,,,
10/8/21,$183.49 ,2781719,$180.70 ,$184.50 ,$179.68 ,,,,,,,,,
10/7/21,$181.60 ,2518557,$182.98 ,$184.02 ,$181.17 ,,,,,,,,,
10/6/21,$180.70 ,2119206,$178.40 ,$181.17 ,$177.83 ,,,,,,,,,
10/5/21,$179.67 ,2491819,$178.48 ,$181.04 ,$177.63 ,,,,,,,,,
10/4/21,$178.42 ,3512751,$180.50 ,$181.70 ,$177.13 ,,,,,,,,,
10/1/21,$181.49 ,3014848,$182.89 ,$182.91 ,$178.83 ,,,,,,,,,
9/30/21,$182.10 ,2902863,$185.25 ,$187.24 ,$182.00 ,,,,,,,,,
9/29/21,$184.74 ,2467478,$187.02 ,$187.95 ,$184.44 ,,,,,,,,,
9/28/21,$186.76 ,3093887,$186.68 ,$187.81 ,$186.10 ,,,,,,,,,
9/27/21,$186.84 ,1847600,$187.37 ,$188.60 ,$186.65 ,,,,,,,,,
9/24/21,$188.02 ,2312896,$186.50 ,$188.70 ,$185.80 ,,,,,,,,,
9/23/21,$186.79 ,2527523,$186.00 ,$187.84 ,$185.66 ,,,,,,,,,
9/22/21,$185.30 ,4229836,$183.85 ,$187.31 ,$182.12 ,,,,,,,,,
9/21/21,$189.73 ,2496355,$190.10 ,$190.72 ,$188.01 ,,,,,,,,,
9/20/21,$189.39 ,2439518,$188.35 ,$189.58 ,$186.83 ,,,,,,,,,
