Date,Close/Last,Volume,Open,High,Low,,,,,,,,,
2/2/22,$135.41 ,10906720,$134.35 ,$135.80 ,$132.80 ,,,,,,,,,
2/1/22,$134.79 ,16169730,$130.83 ,$135.74 ,$130.51 ,,,,,,,,,
1/31/22,$131.33 ,16401780,$130.19 ,$131.86 ,$129.33 ,,,,,,,,,
1/28/22,$130.61 ,24817830,$130.00 ,$132.06 ,$128.07 ,,,,,,,,,
1/27/22,$135.37 ,20654130,$134.45 ,$137.00 ,$133.59 ,,,,,,,,,
1/26/22,$132.69 ,17266510,$132.90 ,$134.71 ,$131.59 ,,,,,,,,,
1/25/22,$132.59 ,19984520,$127.12 ,$132.74 ,$125.27 ,,,,,,,,,
1/24/22,$127.18 ,19532200,$124.45 ,$127.73 ,$122.84 ,,,,,,,,,
1/21/22,$126.91 ,13055710,$127.76 ,$128.40 ,$126.23 ,,,,,,,,,
1/20/22,$128.45 ,11370410,$128.27 ,$130.86 ,$127.88 ,,,,,,,,,
1/19/22,$128.91 ,12064280,$129.95 ,$130.15 ,$128.54 ,,,,,,,,,
1/18/22,$129.38 ,12908560,$129.69 ,$130.00 ,$127.87 ,,,,,,,,,
1/14/22,$128.96 ,13281010,$126.76 ,$129.20 ,$126.76 ,,,,,,,,,
1/13/22,$126.80 ,9691264,$127.14 ,$128.10 ,$126.45 ,,,,,,,,,
1/12/22,$127.33 ,12469170,$127.99 ,$128.43 ,$126.47 ,,,,,,,,,
1/11/22,$127.97 ,14608980,$125.86 ,$128.00 ,$124.83 ,,,,,,,,,
1/10/22,$125.11 ,12626140,$125.15 ,$125.69 ,$123.86 ,,,,,,,,,
1/7/22,$125.03 ,14164600,$123.55 ,$125.54 ,$122.95 ,,,,,,,,,
1/6/22,$123.26 ,13318510,$123.62 ,$124.32 ,$121.64 ,,,,,,,,,
1/5/22,$122.22 ,15487060,$122.24 ,$123.84 ,$122.07 ,,,,,,,,,
1/4/22,$121.43 ,16413080,$119.95 ,$121.98 ,$119.66 ,,,,,,,,,
1/3/22,$119.26 ,10721650,$117.42 ,$119.69 ,$117.29 ,,,,,,,,,
12/31/21,$117.35 ,5706571,$117.38 ,$118.09 ,$117.13 ,,,,,,,,,
12/30/21,$117.43 ,6015963,$118.13 ,$118.69 ,$117.34 ,,,,,,,,,
12/29/21,$117.95 ,6957392,$118.08 ,$118.65 ,$117.29 ,,,,,,,,,
12/28/21,$118.56 ,6516975,$118.66 ,$119.34 ,$118.04 ,,,,,,,,,
12/27/21,$118.79 ,7746498,$116.07 ,$118.82 ,$115.41 ,,,,,,,,,
12/23/21,$116.41 ,7416618,$116.51 ,$117.92 ,$116.40 ,,,,,,,,,
12/22/21,$116.13 ,8345209,$115.42 ,$116.68 ,$114.41 ,,,,,,,,,
12/21/21,$115.47 ,11368240,$114.43 ,$116.07 ,$114.29 ,,,,,,,,,
12/20/21,$113.65 ,13464430,$111.86 ,$113.71 ,$110.73 ,,,,,,,,,
12/17/21,$113.60 ,22768790,$115.92 ,$116.46 ,$113.53 ,,,,,,,,,
12/16/21,$116.64 ,11344670,$116.19 ,$118.19 ,$115.92 ,,,,,,,,,
12/15/21,$115.56 ,11069550,$116.32 ,$116.32 ,$113.95 ,,,,,,,,,
12/14/21,$116.22 ,12245290,$115.74 ,$116.92 ,$115.47 ,,,,,,,,,
12/13/21,$115.88 ,8533029,$117.46 ,$117.85 ,$115.61 ,,,,,,,,,
12/10/21,$118.34 ,9090712,$118.93 ,$119.20 ,$116.87 ,,,,,,,,,
12/9/21,$118.14 ,8334720,$117.85 ,$118.60 ,$117.58 ,,,,,,,,,
12/8/21,$118.45 ,8827850,$118.39 ,$119.26 ,$117.66 ,,,,,,,,,
12/7/21,$117.92 ,11419640,$117.24 ,$118.66 ,$117.24 ,,,,,,,,,
12/6/21,$116.20 ,9833881,$115.96 ,$117.45 ,$115.05 ,,,,,,,,,
12/3/21,$114.41 ,10445110,$116.74 ,$117.00 ,$113.59 ,,,,,,,,,
12/2/21,$115.14 ,11392390,$113.25 ,$115.70 ,$111.93 ,,,,,,,,,
12/1/21,$112.10 ,12308070,$114.95 ,$116.06 ,$112.09 ,,,,,,,,,
11/30/21,$112.87 ,24451190,$113.45 ,$115.86 ,$112.44 ,,,,,,,,,
11/29/21,$114.85 ,12003850,$116.34 ,$117.17 ,$114.71 ,,,,,,,,,
11/26/21,$114.51 ,11861780,$113.35 ,$114.83 ,$112.63 ,,,,,,,,,
11/24/21,$117.19 ,8500870,$116.81 ,$118.00 ,$116.68 ,,,,,,,,,
11/23/21,$116.30 ,10375090,$115.19 ,$116.84 ,$115.06 ,,,,,,,,,
11/22/21,$113.91 ,9947752,$112.02 ,$115.19 ,$111.85 ,,,,,,,,,
11/19/21,$111.91 ,13538020,$112.51 ,$113.15 ,$111.10 ,,,,,,,,,
11/18/21,$114.45 ,8371422,$114.85 ,$115.38 ,$113.41 ,,,,,,,,,
11/17/21,$115.42 ,11108040,$114.87 ,$116.53 ,$114.66 ,,,,,,,,,
11/16/21,$117.28 ,10566260,$117.11 ,$118.08 ,$116.86 ,,,,,,,,,
11/15/21,$116.82 ,11050420,$114.95 ,$116.95 ,$114.27 ,,,,,,,,,
11/12/21,$114.23 ,8682840,$113.80 ,$114.31 ,$113.59 ,,,,,,,,,
11/11/21,$114.16 ,7317533,$113.60 ,$114.67 ,$113.57 ,,,,,,,,,
11/10/21,$114.15 ,10305100,$115.76 ,$116.21 ,$113.66 ,,,,,,,,,
11/9/21,$116.00 ,10945910,$115.27 ,$116.12 ,$114.46 ,,,,,,,,,
11/8/21,$115.15 ,7695949,$115.09 ,$115.99 ,$114.69 ,,,,,,,,,
11/5/21,$114.74 ,8102077,$114.27 ,$115.05 ,$113.93 ,,,,,,,,,
11/4/21,$113.51 ,9672950,$114.22 ,$114.26 ,$112.91 ,,,,,,,,,
11/3/21,$113.01 ,10415960,$112.27 ,$113.27 ,$111.97 ,,,,,,,,,
11/2/21,$113.83 ,9189727,$114.18 ,$114.19 ,$113.21 ,,,,,,,,,
11/1/21,$114.53 ,11213770,$115.03 ,$115.09 ,$114.05 ,,,,,,,,,
10/29/21,$114.49 ,15294240,$114.83 ,$115.29 ,$113.15 ,,,,,,,,,
10/28/21,$113.12 ,7538156,$111.58 ,$113.27 ,$111.58 ,,,,,,,,,
10/27/21,$112.07 ,9096093,$113.22 ,$113.58 ,$111.65 ,,,,,,,,,
10/26/21,$114.10 ,7463012,$113.98 ,$114.60 ,$113.51 ,,,,,,,,,
10/25/21,$113.85 ,9579769,$113.53 ,$114.35 ,$113.30 ,,,,,,,,,
10/22/21,$112.80 ,8673794,$112.22 ,$112.88 ,$111.45 ,,,,,,,,,
10/21/21,$111.74 ,9372562,$112.71 ,$112.81 ,$110.87 ,,,,,,,,,
10/20/21,$113.16 ,10811370,$111.09 ,$113.17 ,$110.78 ,,,,,,,,,
10/19/21,$111.70 ,10362810,$110.16 ,$111.70 ,$109.80 ,,,,,,,,,
10/18/21,$109.56 ,10677440,$110.22 ,$110.41 ,$108.96 ,,,,,,,,,
10/15/21,$109.61 ,9968079,$109.77 ,$110.03 ,$109.43 ,,,,,,,,,
10/14/21,$108.81 ,7650588,$108.88 ,$109.16 ,$108.11 ,,,,,,,,,
10/13/21,$107.79 ,9221384,$106.77 ,$108.34 ,$106.48 ,,,,,,,,,
10/12/21,$107.15 ,9085018,$106.99 ,$107.58 ,$106.17 ,,,,,,,,,
10/11/21,$107.13 ,9794816,$109.56 ,$109.63 ,$106.92 ,,,,,,,,,
10/8/21,$108.05 ,10586720,$106.81 ,$108.43 ,$106.60 ,,,,,,,,,
10/7/21,$105.68 ,8830858,$105.61 ,$106.30 ,$105.22 ,,,,,,,,,
10/6/21,$104.93 ,10630110,$104.18 ,$105.35 ,$103.58 ,,,,,,,,,
10/5/21,$105.86 ,13017310,$106.04 ,$107.77 ,$105.42 ,,,,,,,,,
10/4/21,$104.72 ,13305380,$105.00 ,$105.86 ,$104.11 ,,,,,,,,,
10/1/21,$104.33 ,10854910,$102.22 ,$104.54 ,$101.88 ,,,,,,,,,
9/30/21,$101.45 ,15324110,$103.42 ,$103.45 ,$101.45 ,,,,,,,,,
9/29/21,$103.33 ,10268050,$103.21 ,$104.24 ,$102.34 ,,,,,,,,,
9/28/21,$103.36 ,15560820,$103.91 ,$104.89 ,$102.88 ,,,,,,,,,
9/27/21,$102.97 ,12697520,$102.59 ,$103.78 ,$102.59 ,,,,,,,,,
9/24/21,$100.60 ,8225292,$99.65 ,$100.97 ,$99.65 ,,,,,,,,,
9/23/21,$100.06 ,10094870,$98.24 ,$100.27 ,$97.75 ,,,,,,,,,
9/22/21,$97.64 ,13292800,$96.24 ,$98.78 ,$96.24 ,,,,,,,,,
9/21/21,$94.85 ,10958440,$95.57 ,$95.89 ,$94.03 ,,,,,,,,,
9/20/21,$94.78 ,15796140,$94.64 ,$95.25 ,$93.31 ,,,,,,,,,
9/17/21,$96.76 ,16008920,$97.11 ,$98.38 ,$96.37 ,,,,,,,,,
9/16/21,$97.32 ,10617020,$98.32 ,$98.59 ,$96.91 ,,,,,,,,,
9/15/21,$98.24 ,11623450,$96.99 ,$98.53 ,$96.99 ,,,,,,,,,
9/14/21,$96.20 ,15294110,$98.38 ,$98.74 ,$95.98 ,,,,,,,,,
9/13/21,$97.97 ,11500860,$97.21 ,$98.71 ,$97.06 ,,,,,,,,,
9/10/21,$96.07 ,11005960,$97.60 ,$97.70 ,$95.89 ,,,,,,,,,
9/9/21,$96.00 ,10219380,$95.89 ,$97.62 ,$95.35 ,,,,,,,,,
9/8/21,$96.39 ,10775870,$97.50 ,$98.47 ,$96.35 ,,,,,,,,,
9/7/21,$97.06 ,9239168,$97.02 ,$97.98 ,$96.74 ,,,,,,,,,
9/3/21,$97.49 ,9099427,$97.40 ,$98.43 ,$97.38 ,,,,,,,,,
9/2/21,$97.71 ,12341250,$96.64 ,$98.39 ,$96.55 ,,,,,,,,,
9/1/21,$95.71 ,10557260,$96.86 ,$97.07 ,$95.47 ,,,,,,,,,
8/31/21,$96.77 ,15676850,$98.14 ,$98.41 ,$96.64 ,,,,,,,,,
8/30/21,$98.39 ,8127183,$99.09 ,$99.31 ,$97.97 ,,,,,,,,,
8/27/21,$98.64 ,10281180,$98.14 ,$99.46 ,$98.05 ,,,,,,,,,
8/26/21,$97.22 ,8124768,$98.11 ,$98.73 ,$97.20 ,,,,,,,,,
8/25/21,$98.51 ,9342304,$97.22 ,$98.72 ,$96.72 ,,,,,,,,,
8/24/21,$97.84 ,8924936,$97.50 ,$98.61 ,$97.39 ,,,,,,,,,
8/23/21,$96.73 ,10277760,$96.09 ,$97.00 ,$96.06 ,,,,,,,,,
8/20/21,$94.30 ,9707644,$93.52 ,$94.88 ,$93.21 ,,,,,,,,,
8/19/21,$94.29 ,17423360,$94.81 ,$95.31 ,$92.86 ,,,,,,,,,
8/18/21,$96.70 ,12893610,$98.69 ,$99.42 ,$96.55 ,,,,,,,,,
8/17/21,$100.73 ,10937470,$100.20 ,$101.68 ,$99.63 ,,,,,,,,,
8/16/21,$100.92 ,9479436,$100.83 ,$101.20 ,$99.91 ,,,,,,,,,
8/13/21,$101.96 ,6572623,$102.23 ,$102.54 ,$101.64 ,,,,,,,,,
8/12/21,$102.64 ,7378419,$102.86 ,$103.25 ,$101.78 ,,,,,,,,,
8/11/21,$102.85 ,7079767,$102.04 ,$102.97 ,$101.60 ,,,,,,,,,
8/10/21,$102.08 ,9762631,$100.74 ,$102.32 ,$100.58 ,,,,,,,,,
8/9/21,$100.25 ,9243086,$100.91 ,$101.38 ,$99.93 ,,,,,,,,,
8/6/21,$101.95 ,6475592,$102.02 ,$102.58 ,$101.60 ,,,,,,,,,
8/5/21,$101.23 ,7986071,$100.94 ,$102.43 ,$100.67 ,,,,,,,,,
8/4/21,$100.30 ,10389810,$100.44 ,$101.90 ,$100.10 ,,,,,,,,,
8/3/21,$102.60 ,8437326,$101.59 ,$102.91 ,$100.67 ,,,,,,,,,
8/2/21,$101.63 ,8911806,$102.08 ,$103.98 ,$101.56 ,,,,,,,,,
7/30/21,$101.81 ,12295290,$103.06 ,$104.05 ,$100.77 ,,,,,,,,,
7/29/21,$102.57 ,8681341,$102.38 ,$102.88 ,$101.94 ,,,,,,,,,
7/28/21,$101.18 ,8546112,$100.90 ,$101.81 ,$100.28 ,,,,,,,,,
7/27/21,$100.61 ,8332082,$100.05 ,$100.72 ,$98.94 ,,,,,,,,,
7/26/21,$100.95 ,10227460,$99.46 ,$101.26 ,$99.44 ,,,,,,,,,
7/23/21,$98.86 ,7570757,$98.80 ,$99.12 ,$97.94 ,,,,,,,,,
7/22/21,$98.82 ,7694255,$99.40 ,$99.41 ,$97.89 ,,,,,,,,,
7/21/21,$99.82 ,11478150,$97.98 ,$100.47 ,$97.70 ,,,,,,,,,
7/20/21,$96.53 ,12114570,$95.89 ,$98.04 ,$95.05 ,,,,,,,,,
7/19/21,$95.96 ,17385520,$95.82 ,$96.95 ,$94.52 ,,,,,,,,,
7/16/21,$98.62 ,12199110,$101.63 ,$101.69 ,$98.33 ,,,,,,,,,
7/15/21,$101.30 ,9665662,$101.05 ,$102.25 ,$100.85 ,,,,,,,,,
7/14/21,$101.97 ,9216621,$104.48 ,$105.32 ,$101.72 ,,,,,,,,,
7/13/21,$103.93 ,6737964,$104.00 ,$104.58 ,$103.22 ,,,,,,,,,
7/12/21,$104.28 ,9898606,$103.56 ,$105.02 ,$103.24 ,,,,,,,,,
7/9/21,$104.07 ,8567930,$103.46 ,$104.23 ,$102.36 ,,,,,,,,,
7/8/21,$102.60 ,8695534,$101.50 ,$103.09 ,$101.22 ,,,,,,,,,
7/7/21,$102.93 ,8244985,$103.96 ,$104.90 ,$102.12 ,,,,,,,,,
7/6/21,$103.99 ,10162850,$105.97 ,$105.97 ,$103.39 ,,,,,,,,,
7/2/21,$106.07 ,7108866,$105.70 ,$106.40 ,$105.04 ,,,,,,,,,
7/1/21,$106.21 ,10873220,$106.95 ,$107.10 ,$105.74 ,,,,,,,,,
6/30/21,$104.74 ,7927453,$103.84 ,$104.88 ,$103.72 ,,,,,,,,,
6/29/21,$103.76 ,7225469,$104.59 ,$104.97 ,$103.61 ,,,,,,,,,
6/28/21,$103.99 ,11348400,$106.95 ,$107.00 ,$103.66 ,,,,,,,,,
6/25/21,$107.30 ,8102262,$107.59 ,$108.06 ,$106.78 ,,,,,,,,,
6/24/21,$107.14 ,8724554,$107.14 ,$107.78 ,$106.36 ,,,,,,,,,
6/23/21,$106.27 ,7792775,$107.36 ,$108.13 ,$106.23 ,,,,,,,,,
6/22/21,$106.40 ,10230130,$105.33 ,$106.96 ,$104.31 ,,,,,,,,,
6/21/21,$106.05 ,13591480,$104.10 ,$106.44 ,$103.93 ,,,,,,,,,
6/18/21,$103.03 ,22284520,$105.25 ,$106.27 ,$102.91 ,,,,,,,,,
6/17/21,$107.07 ,14337760,$109.24 ,$109.98 ,$105.62 ,,,,,,,,,
6/16/21,$109.67 ,9283310,$110.03 ,$110.51 ,$108.90 ,,,,,,,,,
6/15/21,$110.30 ,10540240,$108.41 ,$110.48 ,$108.39 ,,,,,,,,,
6/14/21,$107.97 ,9051850,$108.18 ,$108.96 ,$106.83 ,,,,,,,,,
6/11/21,$107.91 ,7731720,$108.84 ,$108.97 ,$107.86 ,,,,,,,,,
6/10/21,$108.41 ,13526150,$109.06 ,$110.25 ,$107.25 ,,,,,,,,,
6/9/21,$107.78 ,10146880,$109.06 ,$109.53 ,$107.65 ,,,,,,,,,
6/8/21,$108.73 ,10559460,$107.65 ,$108.98 ,$106.30 ,,,,,,,,,
6/7/21,$107.75 ,6748624,$108.37 ,$108.70 ,$107.57 ,,,,,,,,,
6/4/21,$108.45 ,6699324,$108.24 ,$108.67 ,$107.21 ,,,,,,,,,
6/3/21,$107.59 ,8809345,$107.56 ,$108.09 ,$106.56 ,,,,,,,,,
6/2/21,$108.08 ,9141802,$107.21 ,$108.56 ,$106.21 ,,,,,,,,,
6/1/21,$106.65 ,10260600,$105.30 ,$107.43 ,$105.30 ,,,,,,,,,
5/28/21,$103.79 ,7278515,$103.62 ,$104.12 ,$102.95 ,,,,,,,,,
5/27/21,$103.01 ,11703370,$104.12 ,$104.91 ,$102.57 ,,,,,,,,,
5/26/21,$104.12 ,9232351,$104.52 ,$104.91 ,$103.66 ,,,,,,,,,
5/25/21,$103.87 ,7883966,$105.43 ,$105.62 ,$103.61 ,,,,,,,,,
5/24/21,$105.60 ,6785616,$104.95 ,$105.84 ,$104.00 ,,,,,,,,,
5/21/21,$104.12 ,10352760,$104.10 ,$105.20 ,$103.68 ,,,,,,,,,
5/20/21,$103.56 ,9706329,$103.07 ,$104.07 ,$101.97 ,,,,,,,,,
5/19/21,$103.20 ,14762700,$103.82 ,$104.29 ,$101.97 ,,,,,,,,,
5/18/21,$106.18 ,12759860,$108.94 ,$109.06 ,$105.97 ,,,,,,,,,
5/17/21,$110.81 ,12656550,$109.09 ,$110.88 ,$108.97 ,,,,,,,,,
5/14/21,$109.47 ,9124095,$107.80 ,$109.82 ,$107.80 ,,,,,,,,,
5/13/21,$106.68 ,9712944,$106.07 ,$107.87 ,$105.44 ,,,,,,,,,
5/12/21,$107.37 ,11661880,$107.00 ,$110.15 ,$106.72 ,,,,,,,,,
5/11/21,$106.70 ,12754780,$109.06 ,$109.58 ,$106.21 ,,,,,,,,,
5/10/21,$109.57 ,13586540,$111.44 ,$113.11 ,$109.52 ,,,,,,,,,
5/7/21,$110.02 ,10273020,$108.09 ,$110.67 ,$107.70 ,,,,,,,,,
5/6/21,$109.02 ,9654939,$108.95 ,$109.13 ,$107.42 ,,,,,,,,,
5/5/21,$108.96 ,7328139,$107.09 ,$109.54 ,$106.82 ,,,,,,,,,
5/4/21,$106.11 ,8704287,$105.96 ,$106.51 ,$104.85 ,,,,,,,,,
5/3/21,$105.53 ,7938125,$103.98 ,$105.72 ,$103.22 ,,,,,,,,,
4/30/21,$103.07 ,13729990,$104.98 ,$105.39 ,$102.97 ,,,,,,,,,
4/29/21,$106.90 ,9740270,$106.42 ,$107.65 ,$105.75 ,,,,,,,,,
4/28/21,$105.22 ,8718443,$103.54 ,$105.86 ,$103.37 ,,,,,,,,,
4/27/21,$102.70 ,6898931,$101.81 ,$103.10 ,$101.51 ,,,,,,,,,
4/26/21,$101.52 ,5639736,$101.27 ,$102.67 ,$101.26 ,,,,,,,,,
4/23/21,$101.55 ,6763045,$101.10 ,$102.17 ,$100.72 ,,,,,,,,,
4/22/21,$100.95 ,9899395,$102.87 ,$102.87 ,$100.87 ,,,,,,,,,
4/21/21,$102.73 ,8264429,$100.33 ,$102.99 ,$100.14 ,,,,,,,,,
4/20/21,$101.33 ,9783782,$102.83 ,$102.99 ,$100.51 ,,,,,,,,,
4/19/21,$103.26 ,7068669,$103.27 ,$103.83 ,$102.21 ,,,,,,,,,
4/16/21,$102.96 ,7459703,$103.80 ,$104.36 ,$102.43 ,,,,,,,,,
4/15/21,$103.42 ,7860544,$104.01 ,$104.27 ,$102.93 ,,,,,,,,,
4/14/21,$104.27 ,10194800,$102.65 ,$105.33 ,$102.60 ,,,,,,,,,
4/13/21,$102.24 ,6829891,$101.56 ,$102.60 ,$101.29 ,,,,,,,,,
4/12/21,$101.78 ,7845876,$103.67 ,$103.86 ,$101.51 ,,,,,,,,,
4/9/21,$102.92 ,7163742,$103.12 ,$103.68 ,$102.10 ,,,,,,,,,
4/8/21,$103.02 ,8282974,$103.52 ,$103.62 ,$102.07 ,,,,,,,,,
4/7/21,$104.19 ,7699316,$103.47 ,$104.57 ,$103.26 ,,,,,,,,,
4/6/21,$103.58 ,8125056,$104.25 ,$105.08 ,$103.45 ,,,,,,,,,
4/5/21,$104.51 ,8692709,$105.73 ,$105.83 ,$104.17 ,,,,,,,,,
4/1/21,$105.75 ,8515750,$105.26 ,$105.86 ,$104.21 ,,,,,,,,,
3/31/21,$104.79 ,8954377,$105.55 ,$106.22 ,$104.60 ,,,,,,,,,
3/30/21,$105.93 ,6284594,$106.06 ,$106.83 ,$105.59 ,,,,,,,,,
3/29/21,$106.92 ,7542327,$106.40 ,$107.53 ,$105.70 ,,,,,,,,,
3/26/21,$107.48 ,9820150,$106.54 ,$107.54 ,$105.36 ,,,,,,,,,
3/25/21,$105.07 ,11138160,$102.85 ,$105.26 ,$102.07 ,,,,,,,,,
3/24/21,$104.70 ,11026790,$102.99 ,$105.76 ,$102.91 ,,,,,,,,,
3/23/21,$101.97 ,14781720,$101.45 ,$104.30 ,$100.69 ,,,,,,,,,
3/22/21,$102.54 ,12508500,$103.06 ,$104.50 ,$102.31 ,,,,,,,,,
3/19/21,$103.38 ,18490990,$103.94 ,$104.89 ,$102.74 ,,,,,,,,,
3/18/21,$104.12 ,13246640,$107.01 ,$107.53 ,$103.71 ,,,,,,,,,
3/17/21,$108.03 ,9168615,$107.21 ,$108.56 ,$106.60 ,,,,,,,,,
3/16/21,$107.64 ,11698410,$108.53 ,$108.88 ,$107.08 ,,,,,,,,,
3/15/21,$110.25 ,10490520,$111.53 ,$111.91 ,$108.89 ,,,,,,,,,
3/12/21,$111.56 ,10930300,$111.64 ,$112.70 ,$110.72 ,,,,,,,,,
3/11/21,$111.19 ,10989460,$111.65 ,$112.55 ,$110.89 ,,,,,,,,,
3/10/21,$111.37 ,17389900,$110.20 ,$112.01 ,$109.70 ,,,,,,,,,
3/9/21,$109.50 ,19010710,$109.07 ,$110.69 ,$107.88 ,,,,,,,,,
3/8/21,$109.75 ,18033630,$109.86 ,$110.43 ,$108.06 ,,,,,,,,,
3/5/21,$109.00 ,23638180,$106.96 ,$109.13 ,$106.15 ,,,,,,,,,
3/4/21,$104.50 ,22994230,$104.52 ,$107.58 ,$103.13 ,,,,,,,,,
3/3/21,$103.59 ,14958190,$103.41 ,$105.75 ,$103.40 ,,,,,,,,,
3/2/21,$102.44 ,10643500,$101.89 ,$103.31 ,$101.71 ,,,,,,,,,
3/1/21,$102.05 ,10441460,$102.46 ,$103.80 ,$101.40 ,,,,,,,,,
2/26/21,$100.00 ,14454120,$100.30 ,$101.06 ,$97.61 ,,,,,,,,,
2/25/21,$102.35 ,13219200,$104.90 ,$104.96 ,$101.59 ,,,,,,,,,
2/24/21,$103.31 ,16115970,$100.33 ,$104.04 ,$99.81 ,,,,,,,,,
2/23/21,$99.63 ,14873980,$99.97 ,$100.16 ,$96.80 ,,,,,,,,,
2/22/21,$98.39 ,13178660,$96.99 ,$99.64 ,$96.46 ,,,,,,,,,
2/19/21,$95.80 ,8913854,$95.13 ,$96.38 ,$94.65 ,,,,,,,,,
2/18/21,$95.00 ,9037383,$95.75 ,$95.78 ,$94.30 ,,,,,,,,,
2/17/21,$95.92 ,14359910,$95.42 ,$96.72 ,$94.20 ,,,,,,,,,
2/16/21,$93.13 ,14005980,$93.05 ,$93.86 ,$92.61 ,,,,,,,,,
2/12/21,$92.55 ,7858297,$91.53 ,$92.73 ,$91.35 ,,,,,,,,,
2/11/21,$92.02 ,8572404,$92.37 ,$92.44 ,$90.08 ,,,,,,,,,
2/10/21,$92.52 ,8778844,$91.38 ,$92.59 ,$90.60 ,,,,,,,,,
2/9/21,$90.96 ,7605481,$91.10 ,$91.27 ,$89.81 ,,,,,,,,,
2/8/21,$91.48 ,9886579,$90.29 ,$92.04 ,$90.01 ,,,,,,,,,
2/5/21,$89.26 ,8017276,$89.94 ,$90.47 ,$88.64 ,,,,,,,,,
2/4/21,$89.00 ,7917645,$89.51 ,$89.65 ,$87.95 ,,,,,,,,,
2/3/21,$88.96 ,9256453,$87.05 ,$89.39 ,$86.89 ,,,,,,,,,
2/2/21,$87.06 ,9233059,$88.01 ,$88.37 ,$86.53 ,,,,,,,,,
2/1/21,$86.41 ,8073583,$85.99 ,$87.30 ,$84.57 ,,,,,,,,,
1/29/21,$85.20 ,14699840,$86.83 ,$87.34 ,$84.92 ,,,,,,,,,
1/28/21,$89.02 ,8155520,$88.67 ,$90.15 ,$88.25 ,,,,,,,,,
1/27/21,$88.20 ,10178500,$87.53 ,$90.35 ,$86.75 ,,,,,,,,,
1/26/21,$89.36 ,7827751,$92.20 ,$92.91 ,$89.27 ,,,,,,,,,
1/25/21,$90.90 ,7689434,$90.62 ,$91.03 ,$89.33 ,,,,,,,,,
1/22/21,$91.73 ,7810638,$90.40 ,$92.03 ,$89.83 ,,,,,,,,,
1/21/21,$92.01 ,10395870,$93.86 ,$94.66 ,$91.22 ,,,,,,,,,
1/20/21,$95.38 ,8735375,$95.00 ,$95.56 ,$94.30 ,,,,,,,,,
1/19/21,$94.51 ,9574755,$93.50 ,$95.03 ,$93.29 ,,,,,,,,,
1/15/21,$92.09 ,10244600,$94.22 ,$94.31 ,$91.71 ,,,,,,,,,
1/14/21,$95.49 ,13950230,$93.94 ,$96.32 ,$93.79 ,,,,,,,,,
1/13/21,$93.25 ,9723285,$93.20 ,$93.52 ,$91.94 ,,,,,,,,,
1/12/21,$93.34 ,10923860,$92.66 ,$93.92 ,$91.71 ,,,,,,,,,
1/11/21,$91.60 ,10640790,$89.12 ,$92.10 ,$88.57 ,,,,,,,,,
1/8/21,$91.08 ,11152130,$92.08 ,$92.43 ,$90.45 ,,,,,,,,,
1/7/21,$90.22 ,9286622,$90.39 ,$90.82 ,$89.31 ,,,,,,,,,
1/6/21,$89.80 ,13916760,$89.00 ,$90.78 ,$87.82 ,,,,,,,,,
1/5/21,$87.00 ,13414800,$85.49 ,$89.22 ,$85.32 ,,,,,,,,,
1/4/21,$84.71 ,9234919,$85.15 ,$85.95 ,$83.89 ,,,,,,,,,
12/31/20,$84.45 ,8350679,$84.90 ,$85.20 ,$83.96 ,,,,,,,,,
12/30/20,$85.33 ,7901846,$84.61 ,$86.58 ,$84.54 ,,,,,,,,,
12/29/20,$84.61 ,7670818,$85.26 ,$85.72 ,$84.05 ,,,,,,,,,
12/28/20,$84.90 ,8051925,$85.61 ,$86.63 ,$84.62 ,,,,,,,,,
12/24/20,$85.33 ,3335646,$85.93 ,$85.93 ,$84.81 ,,,,,,,,,
12/23/20,$85.69 ,7223112,$85.00 ,$86.66 ,$85.00 ,,,,,,,,,
12/22/20,$84.36 ,8589973,$85.44 ,$85.80 ,$84.30 ,,,,,,,,,
12/21/20,$86.09 ,11430470,$84.35 ,$86.84 ,$83.53 ,,,,,,,,,
12/18/20,$87.19 ,27427610,$87.98 ,$88.71 ,$86.26 ,,,,,,,,,
12/17/20,$88.41 ,11748930,$89.54 ,$89.55 ,$87.55 ,,,,,,,,,
12/16/20,$88.69 ,9892928,$89.20 ,$89.35 ,$87.85 ,,,,,,,,,
12/15/20,$89.37 ,11782520,$89.42 ,$90.48 ,$88.77 ,,,,,,,,,
12/14/20,$89.44 ,12198390,$93.40 ,$93.70 ,$89.24 ,,,,,,,,,
12/11/20,$92.45 ,9584454,$92.53 ,$93.28 ,$91.03 ,,,,,,,,,
12/10/20,$93.35 ,11992090,$91.55 ,$94.56 ,$90.78 ,,,,,,,,,
12/9/20,$90.44 ,11129430,$92.20 ,$93.02 ,$89.37 ,,,,,,,,,
12/8/20,$91.54 ,7627316,$90.34 ,$92.46 ,$90.19 ,,,,,,,,,
12/7/20,$90.76 ,9398377,$91.82 ,$92.38 ,$89.88 ,,,,,,,,,
12/4/20,$93.28 ,10791110,$91.22 ,$93.45 ,$90.92 ,,,,,,,,,
12/3/20,$89.80 ,8249758,$90.58 ,$91.11 ,$89.07 ,,,,,,,,,
12/2/20,$89.87 ,10509610,$87.26 ,$91.31 ,$87.10 ,,,,,,,,,
12/1/20,$87.45 ,9915692,$89.28 ,$89.71 ,$87.07 ,,,,,,,,,
11/30/20,$87.18 ,14288410,$90.01 ,$90.85 ,$86.90 ,,,,,,,,,
